Clustername 1	Clustername 2	Raw distance	Squared similarity	Jaccard index	DSS index	Adjacency index	raw DSS non-anchor	raw DSS anchor	Non-anchor domains	Anchor domains	Combined group	Shared group
BGC0000675.1	BGC0000675.1	0	1	1	1	1	0	0	1	1		
c02594_NODE_25...region001	c02594_NODE_25...region001	0	1	1	1	1	0	0	1	1		
BGC0000685.1	BGC0000685.1	0	1	1	1	1	0	0	1	1		
CP002198.1.region004	CP002198.1.region004	0	1	1	1	1	0	0	1	1		
BA000019.2.region007	BA000019.2.region007	0	1	1	1	1	0	0	1	1		
JAAHGV010000225.region001	JAAHGV010000225.region001	0	1	1	1	1	0	0	1	1		
BGC0001270.1	BGC0001270.1	0	1	1	1	1	0	0	1	1		
c02274_NODE_22...region001	c02274_NODE_22...region001	0	1	1	1	1	0	0	1	1		
JACONN010000006.region001	JACONN010000006.region001	0	1	1	1	1	0	0	1	1		
CP011664.1.region004	CP011664.1.region004	0	1	1	1	1	0	0	1	1		
AIIJ01000538.1.region001	AIIJ01000538.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000667.1	BGC0000667.1	0	1	1	1	1	0	0	1	1		
LMFE01000009.1.region001	LMFE01000009.1.region001	0	1	1	1	1	0	0	1	1		
JAACKE010000003.region008	JAACKE010000003.region008	0	1	1	1	1	0	0	1	1		
c04275_NODE_42...region001	c04275_NODE_42...region001	0	1	1	1	1	0	0	1	1		
AXCT02000035.1.region001	AXCT02000035.1.region001	0	1	1	1	1	0	0	1	1		
LNBE01000003.1.region014	LNBE01000003.1.region014	0	1	1	1	1	0	0	1	1		
AXVU01000022.1.region001	AXVU01000022.1.region001	0	1	1	1	1	0	0	1	1		
CP003944.1.region001	CP003944.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000168.1	BGC0000168.1	0	1	1	1	1	0	0	1	1		
CP025018.1.region028	CP025018.1.region028	0	1	1	1	1	0	0	1	1		
c00982_NODE_98...region001	c00982_NODE_98...region001	0	1	1	1	1	0	0	1	1		
CP001683.1.region004	CP001683.1.region004	0	1	1	1	1	0	0	1	1		
CP009124.1.region001	CP009124.1.region001	0	1	1	1	1	0	0	1	1		
AP018314.1.region007	AP018314.1.region007	0	1	1	1	1	0	0	1	1		
CP040916.1.region043	CP040916.1.region043	0	1	1	1	1	0	0	1	1		
AXVU01000031.1.region001	AXVU01000031.1.region001	0	1	1	1	1	0	0	1	1		
CP003646.1.region005	CP003646.1.region005	0	1	1	1	1	0	0	1	1		
CP003642.1.region019	CP003642.1.region019	0	1	1	1	1	0	0	1	1		
BGC0000657.1	BGC0000657.1	0	1	1	1	1	0	0	1	1		
JAIY01000003.1.region001	JAIY01000003.1.region001	0	1	1	1	1	0	0	1	1		
LNBE01000003.1.region006	LNBE01000003.1.region006	0	1	1	1	1	0	0	1	1		
KB217478.1.region014	KB217478.1.region014	0	1	1	1	1	0	0	1	1		
PJMP01000001.1.region012	PJMP01000001.1.region012	0	1	1	1	1	0	0	1	1		
JNYZ01000007.1.region002	JNYZ01000007.1.region002	0	1	1	1	1	0	0	1	1		
c02656_NODE_26...region001	c02656_NODE_26...region001	0	1	1	1	1	0	0	1	1		
KV411304.1.region004	KV411304.1.region004	0	1	1	1	1	0	0	1	1		
JH976537.1.region006	JH976537.1.region006	0	1	1	1	1	0	0	1	1		
c01030_NODE_10...region001	c01030_NODE_10...region001	0	1	1	1	1	0	0	1	1		
AWEV01000047.1.region001	AWEV01000047.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000647.1	BGC0000647.1	0	1	1	1	1	0	0	1	1		
ALIX01000480.1.region001	ALIX01000480.1.region001	0	1	1	1	1	0	0	1	1		
CP011664.1.region026	CP011664.1.region026	0	1	1	1	1	0	0	1	1		
JH993797.1.region003	JH993797.1.region003	0	1	1	1	1	0	0	1	1		
BGC0000641.1	BGC0000641.1	0	1	1	1	1	0	0	1	1		
BGC0001201.1	BGC0001201.1	0	1	1	1	1	0	0	1	1		
KB897787.1.region002	KB897787.1.region002	0	1	1	1	1	0	0	1	1		
BGC0000634.1	BGC0000634.1	0	1	1	1	1	0	0	1	1		
CP003594.1.region002	CP003594.1.region002	0	1	1	1	1	0	0	1	1		
PVNL01000138.1.region001	PVNL01000138.1.region001	0	1	1	1	1	0	0	1	1		
FTMA01000001.1.region002	FTMA01000001.1.region002	0	1	1	1	1	0	0	1	1		
AXVU01000001.1.region001	AXVU01000001.1.region001	0	1	1	1	1	0	0	1	1		
JABTEZ010000003.region005	JABTEZ010000003.region005	0	1	1	1	1	0	0	1	1		
JAAHGY010000937.region001	JAAHGY010000937.region001	0	1	1	1	1	0	0	1	1		
LGTG01000401.1.region001	LGTG01000401.1.region001	0	1	1	1	1	0	0	1	1		
GG657754.1.region020	GG657754.1.region020	0	1	1	1	1	0	0	1	1		
AXVU01000055.1.region001	AXVU01000055.1.region001	0	1	1	1	1	0	0	1	1		
KI913949.1.region005	KI913949.1.region005	0	1	1	1	1	0	0	1	1		
BGC0000645.1	BGC0000645.1	0	1	1	1	1	0	0	1	1		
BGC0000633.1	BGC0000633.1	0	1	1	1	1	0	0	1	1		
CP003642.1.region014	CP003642.1.region014	0	1	1	1	1	0	0	1	1		
CP003594.1.region006	CP003594.1.region006	0	1	1	1	1	0	0	1	1		
BDBF01000026.1.region001	BDBF01000026.1.region001	0	1	1	1	1	0	0	1	1		
VILF01000001.1.region002	VILF01000001.1.region002	0	1	1	1	1	0	0	1	1		
LGTG01000157.1.region001	LGTG01000157.1.region001	0	1	1	1	1	0	0	1	1		
KE384251.1.region001	KE384251.1.region001	0	1	1	1	1	0	0	1	1		
ABCS01000075.1.region001	ABCS01000075.1.region001	0	1	1	1	1	0	0	1	1		
c02137_NODE_21...region001	c02137_NODE_21...region001	0	1	1	1	1	0	0	1	1		
VILC01000149.1.region001	VILC01000149.1.region001	0	1	1	1	1	0	0	1	1		
AUKQ01000006.1.region001	AUKQ01000006.1.region001	0	1	1	1	1	0	0	1	1		
JACONN010000003.region002	JACONN010000003.region002	0	1	1	1	1	0	0	1	1		
LMFE01000001.1.region001	LMFE01000001.1.region001	0	1	1	1	1	0	0	1	1		
AWEV01000114.1.region001	AWEV01000114.1.region001	0	1	1	1	1	0	0	1	1		
PEFS01000001.1.region015	PEFS01000001.1.region015	0	1	1	1	1	0	0	1	1		
BGC0000631.1	BGC0000631.1	0	1	1	1	1	0	0	1	1		
AWEV01000328.1.region001	AWEV01000328.1.region001	0	1	1	1	1	0	0	1	1		
LOMY01000031.1.region001	LOMY01000031.1.region001	0	1	1	1	1	0	0	1	1		
c02025_NODE_20...region001	c02025_NODE_20...region001	0	1	1	1	1	0	0	1	1		
CP001037.1.region018	CP001037.1.region018	0	1	1	1	1	0	0	1	1		
ACYA01000063.1.region001	ACYA01000063.1.region001	0	1	1	1	1	0	0	1	1		
CM001775.1.region001	CM001775.1.region001	0	1	1	1	1	0	0	1	1		
CP011382.1.region008	CP011382.1.region008	0	1	1	1	1	0	0	1	1		
CP003610.1.region008	CP003610.1.region008	0	1	1	1	1	0	0	1	1		
JAAHIH010000004.region005	JAAHIH010000004.region005	0	1	1	1	1	0	0	1	1		
PVNK01000136.1.region001	PVNK01000136.1.region001	0	1	1	1	1	0	0	1	1		
BAGG01000093.1.region001	BAGG01000093.1.region001	0	1	1	1	1	0	0	1	1		
WWGP01001613.1.region001	WWGP01001613.1.region001	0	1	1	1	1	0	0	1	1		
PEFS01000001.1.region026	PEFS01000001.1.region026	0	1	1	1	1	0	0	1	1		
KB235941.1.region001	KB235941.1.region001	0	1	1	1	1	0	0	1	1		
JAAHGY010000030.region001	JAAHGY010000030.region001	0	1	1	1	1	0	0	1	1		
KI912149.1.region001	KI912149.1.region001	0	1	1	1	1	0	0	1	1		
CM001775.1.region005	CM001775.1.region005	0	1	1	1	1	0	0	1	1		
JAAFZY010000005.region001	JAAFZY010000005.region001	0	1	1	1	1	0	0	1	1		
CP000870.1.region002	CP000870.1.region002	0	1	1	1	1	0	0	1	1		
GG657754.1.region013	GG657754.1.region013	0	1	1	1	1	0	0	1	1		
AL009126.3.region003	AL009126.3.region003	0	1	1	1	1	0	0	1	1		
c04162_NODE_41...region001	c04162_NODE_41...region001	0	1	1	1	1	0	0	1	1		
AUKW01000003.1.region001	AUKW01000003.1.region001	0	1	1	1	1	0	0	1	1		
MKKI01000044.1.region001	MKKI01000044.1.region001	0	1	1	1	1	0	0	1	1		
AL589148.1.region001	AL589148.1.region001	0	1	1	1	1	0	0	1	1		
JH992901.1.region004	JH992901.1.region004	0	1	1	1	1	0	0	1	1		
AIIJ01001893.1.region001	AIIJ01001893.1.region001	0	1	1	1	1	0	0	1	1		
KI913949.1.region006	KI913949.1.region006	0	1	1	1	1	0	0	1	1		
QKWM01000001.1.region006	QKWM01000001.1.region006	0	1	1	1	1	0	0	1	1		
SHKZ01000001.1.region008	SHKZ01000001.1.region008	0	1	1	1	1	0	0	1	1		
SHKZ01000001.1.region014	SHKZ01000001.1.region014	0	1	1	1	1	0	0	1	1		
KB846726.1.region002	KB898282.1.region002	0.0	1.0	1.0	0.9891886711120605	1.0	0.009796150028705597	0.025869576260447502	89	6	oligosaccharide.PKS-like.T2PKS.NRPS - oligosaccharide.PKS-like.T2PKS.NRPS	oligosaccharide.PKS-like.T2PKS.NRPS
AZVY01000002.1.region007	JAASAW010000013.region001	0.22727273404598236	0.5971074104309082	0.9047619104385376	0.7545590400695801	0.7727272510528564	0.2454409897327423	0.0	21	0	amglyccycl - amglyccycl	amglyccycl
ARJI01000048.1.region001	KB898997.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	23	0	amglyccycl - amglyccycl	amglyccycl
ARGH01000073.1.region002	AZWJ01000002.1.region003	0.21739129722118378	0.6124763488769531	0.9090909361839294	0.8457844257354736	0.782608687877655	0.15421557426452637	0.0	22	0	amglyccycl - amglyccycl	amglyccycl
BGC0000710.1	BGC0000713.1	0.2666666805744171	0.5377777814865112	0.8666666746139526	0.7801222801208496	0.7333333492279053	0.2198777198791504	0.0	16	0	amglyccycl - amglyccycl	amglyccycl
ARGH01000073.1.region002	AZVX01000040.1.region001	0.2916666567325592	0.5017361044883728	0.8636363744735718	0.8388417363166809	0.7083333134651184	0.16115827858448029	0.0	21	0	amglyccycl - amglyccycl	amglyccycl
BGC0001359.1	CP049782.1.region001	0.23880596458911896	0.5794163346290588	0.800000011920929	0.8749236464500427	0.7611940503120422	0.14034725725650787	0.07295612245798111	157	46	NRPS-like.T1PKS.PKS-like.oligosaccharide.terpene - oligosaccharide.t1pks	
AXVR01000044.1.region001	AZWB01000004.1.region005	0.2380952388048172	0.5804988741874695	0.8571428656578064	0.8371695280075073	0.761904776096344	0.16283048689365387	0.0	20	0	amglyccycl - amglyccycl	amglyccycl
ARIM01000046.1.region002	KB846726.1.region002	0.0	1.0	1.0	0.9891886711120605	1.0	0.009796150028705597	0.025869576260447502	89	6	oligosaccharide.PKS-like.T2PKS.NRPS - oligosaccharide.PKS-like.T2PKS.NRPS	oligosaccharide.PKS-like.T2PKS.NRPS
BGC0000711.1	KB898997.1.region001	0.2777777910232544	0.5216049551963806	0.8823529481887817	0.6428998708724976	0.7222222089767456	0.35710015892982483	0.0	20	0	amglyccycl - amglyccycl	amglyccycl
ARGJ01000064.1.region002	AZWQ01000024.1.region001	0.2916666567325592	0.5017361044883728	0.8636363744735718	0.837963879108429	0.7083333134651184	0.16203610599040985	0.0	20	0	amglyccycl - amglyccycl	amglyccycl
AXVR01000044.1.region001	AZWQ01000024.1.region001	0.2916666567325592	0.5017361044883728	0.8636363744735718	0.8497297763824463	0.7083333134651184	0.15027020871639252	0.0	20	0	amglyccycl - amglyccycl	amglyccycl
JAAHFW010000004.region001	JAAHGB010000007.region001	0.1428571492433548	0.7346938848495483	0.859649121761322	0.8539192080497742	0.8571428656578064	0.14489080011844635	0.15781058371067047	69	7	oligosaccharide.T1PKS.NRPS - oligosaccharide.bacteriocin.T1PKS.NRPS	
ARBB01000003.1.region002	JAASAV010000002.region003	0.125	0.765625	0.8947368264198303	0.9565287232398987	0.875	0.04785555601119995	0.003386327065527439	64	7	oligosaccharide.PKS-like.NRPS - oligosaccharide.T1PKS.PKS-like.NRPS	
AZVX01000040.1.region001	JAASAX010000010.region002	0.260869562625885	0.5463138222694397	0.8636363744735718	0.6869403123855591	0.739130437374115	0.3130596876144409	0.0	22	0	amglyccycl - amglyccycl	amglyccycl
ARGG01000040.1.region002	AZWQ01000024.1.region001	0.0	1.0	1.0	0.9812974333763123	1.0	0.018702592700719833	0.0	27	0	amglyccycl - amglyccycl	amglyccycl
ARBB01000003.1.region007	JAASAX010000010.region002	0.260869562625885	0.5463138222694397	0.8636363744735718	0.8471565246582031	0.739130437374115	0.15284349024295807	0.0	22	0	amglyccycl - amglyccycl	amglyccycl
AQPE01000061.1.region002	KB898282.1.region002	0.0	1.0	1.0	0.9891886711120605	1.0	0.009796150028705597	0.025869576260447502	89	6	oligosaccharide.PKS-like.T2PKS.NRPS - oligosaccharide.PKS-like.T2PKS.NRPS	oligosaccharide.PKS-like.T2PKS.NRPS
BGC0000713.1	KB898997.1.region001	0.1764705926179886	0.6782007217407227	0.8823529481887817	0.6447687745094299	0.8235294222831726	0.3552311956882477	0.0	20	0	amglyccycl - amglyccycl	amglyccycl
ARGH01000073.1.region002	JAASAX010000010.region002	0.22727273404598236	0.5971074104309082	0.9047619104385376	0.7394567728042603	0.7727272510528564	0.26054322719573975	0.0	21	0	amglyccycl - amglyccycl	amglyccycl
BGC0000712.1	BGC0000713.1	0.23529411852359772	0.5847750902175903	0.7647058963775635	0.6482872366905212	0.7647058963775635	0.35171273350715637	0.0	17	0	amglyccycl - amglyccycl	amglyccycl
ABYX02000001.1.region019	BGC0001452.1	0.036363635212183	0.9285950660705566	0.9523809552192688	0.9693381786346436	0.9636363387107849	0.035171203315258026	0.012829327955842018	87	22	oligosaccharide.T1PKS - oligosaccharide.t1pks	
ARBB01000003.1.region007	AZWB01000004.1.region005	0.1818181872367859	0.6694214940071106	0.9523809552192688	0.7733316421508789	0.8181818127632141	0.2266683578491211	0.0	22	0	amglyccycl - amglyccycl	amglyccycl
AZWJ01000002.1.region003	AZWQ01000024.1.region001	0.2916666567325592	0.5017361044883728	0.8636363744735718	0.8173689246177673	0.7083333134651184	0.18263106048107147	0.0	20	0	amglyccycl - amglyccycl	amglyccycl
ARGH01000073.1.region002	AXVR01000044.1.region001	0.27272728085517883	0.5289255976676941	0.8571428656578064	0.7927232980728149	0.7272727489471436	0.20727670192718506	0.0	20	0	amglyccycl - amglyccycl	amglyccycl
BGC0001558.1	KB846726.1.region002	0.0	1.0	1.0	0.9885250926017761	1.0	0.011773497797548771	0.006846810225397348	62	4	oligosaccharide.PKS-like.T2PKS.NRPS - oligosaccharide.t2pks	
BGC0000715.1	CP040916.1.region031	0.0	1.0	1.0	0.9452744126319885	1.0	0.05472559109330177	0.0	17	0	NRPS.amglyccycl - amglyccycl	
BGC0000210.1	CP032543.1.region008	0.11627907305955887	0.7809627056121826	0.9375	0.9968748092651367	0.8837209343910217	0.0036186424549669027	0.0	38	6	oligosaccharide.T2PKS - oligosaccharide.t2pks	
AXVR01000044.1.region001	AZWJ01000002.1.region003	0.05263157933950424	0.8975069522857666	0.949999988079071	0.8590091466903687	0.9473684430122375	0.14099086821079254	0.0	20	0	amglyccycl - amglyccycl	amglyccycl
AZVX01000040.1.region001	AZWQ01000024.1.region001	0.2083333283662796	0.6267361044883728	0.9090909361839294	0.7465438842773438	0.7916666865348816	0.25345611572265625	0.0	25	0	amglyccycl - amglyccycl	amglyccycl
ARIM01000046.1.region002	KB898282.1.region002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	89	6	oligosaccharide.PKS-like.T2PKS.NRPS - oligosaccharide.PKS-like.T2PKS.NRPS	oligosaccharide.PKS-like.T2PKS.NRPS
AZVX01000040.1.region001	JAASAW010000013.region001	0.2916666567325592	0.5017361044883728	0.8636363744735718	0.6507970690727234	0.7083333134651184	0.3492029309272766	0.0	23	0	amglyccycl - amglyccycl	amglyccycl
ARGJ01000064.1.region002	AXVR01000044.1.region001	0.05263157933950424	0.8975069522857666	0.949999988079071	0.8682793378829956	0.9473684430122375	0.1317206621170044	0.0	20	0	amglyccycl - amglyccycl	amglyccycl
ARGG01000040.1.region002	JAASAV010000052.region001	0.22727273404598236	0.5971074104309082	0.8095238208770752	0.6376285552978516	0.7727272510528564	0.36237141489982605	0.0	25	0	amglyccycl - amglyccycl	amglyccycl
ARBB01000003.1.region007	JAASAW010000013.region001	0.21739129722118378	0.6124763488769531	0.8636363744735718	0.8869675993919373	0.782608687877655	0.11303241550922394	0.0	22	0	amglyccycl - amglyccycl	amglyccycl
BGC0001568.1	KB898282.1.region002	0.09433962404727936	0.8202207088470459	0.9333333373069763	0.9367877244949341	0.9056603908538818	0.06736837327480316	0.00918325874954462	52	4	oligosaccharide.PKS-like.T2PKS.NRPS - oligosaccharide.t2pks	
ARIM01000046.1.region002	BGC0001568.1	0.09433962404727936	0.8202207088470459	0.9333333373069763	0.9898134469985962	0.9056603908538818	0.010268478654325008	0.00918325874954462	49	4	oligosaccharide.PKS-like.T2PKS.NRPS - oligosaccharide.t2pks	
JAASAW010000032.region001	JAASAX010000012.region001	0.2881355881690979	0.5067509412765503	0.930232584476471	0.7682520151138306	0.7118644118309021	0.1977728307247162	0.4568331837654114	53	8	oligosaccharide.T1PKS.PKS-like.NRPS - oligosaccharide.T1PKS.PKS-like.NRPS	oligosaccharide.T1PKS.PKS-like.NRPS
BGC0000711.1	BGC0000713.1	0.2222222238779068	0.604938268661499	0.8823529481887817	0.7941256761550903	0.7777777910232544	0.20587433874607086	0.0	19	0	amglyccycl - amglyccycl	amglyccycl
ARBB01000003.1.region007	ARGH01000073.1.region002	0.21739129722118378	0.6124763488769531	0.9523809552192688	0.7176685929298401	0.782608687877655	0.2823314368724823	0.0	23	0	amglyccycl - amglyccycl	amglyccycl
ARGH01000073.1.region002	JAASAW010000013.region001	0.260869562625885	0.5463138222694397	0.9047619104385376	0.7000710368156433	0.739130437374115	0.2999289929866791	0.0	22	0	amglyccycl - amglyccycl	amglyccycl
JAASAW010000013.region001	JAASAX010000010.region002	0.0476190485060215	0.9070294499397278	1.0	0.9316866993904114	0.9523809552192688	0.06831333041191101	0.0	22	0	amglyccycl - amglyccycl	amglyccycl
AXVR01000044.1.region001	AZVY01000002.1.region007	0.2380952388048172	0.5804988741874695	0.8571428656578064	0.8295466303825378	0.761904776096344	0.17045335471630096	0.0	20	0	amglyccycl - amglyccycl	amglyccycl
AQPE01000061.1.region002	BGC0001074.1	0.023255813866853714	0.9540292024612427	1.0	0.8890885710716248	0.9767441749572754	0.11250658333301544	0.09376341104507446	43	4	oligosaccharide.PKS-like.T2PKS.NRPS - oligosaccharide.t2pks	
ARBB01000003.1.region007	AZVY01000002.1.region007	0.1818181872367859	0.6694214940071106	0.9523809552192688	0.7703093886375427	0.8181818127632141	0.22969062626361847	0.0	22	0	amglyccycl - amglyccycl	amglyccycl
AZWB01000004.1.region005	JAASAX010000010.region002	0.190476194024086	0.6553288102149963	0.9047619104385376	0.8029192090034485	0.8095238208770752	0.19708077609539032	0.0	20	0	amglyccycl - amglyccycl	amglyccycl
AQPE01000061.1.region002	ARIM01000046.1.region002	0.0	1.0	1.0	0.9891886711120605	1.0	0.009796150028705597	0.025869576260447502	89	6	oligosaccharide.PKS-like.T2PKS.NRPS - oligosaccharide.PKS-like.T2PKS.NRPS	oligosaccharide.PKS-like.T2PKS.NRPS
AZVY01000002.1.region007	JAASAX010000010.region002	0.190476194024086	0.6553288102149963	0.9047619104385376	0.7989795207977295	0.8095238208770752	0.20102046430110931	0.0	20	0	amglyccycl - amglyccycl	amglyccycl
AQPE01000061.1.region002	BGC0001558.1	0.0	1.0	1.0	0.9885250926017761	1.0	0.011773497797548771	0.006846810225397348	62	4	oligosaccharide.PKS-like.T2PKS.NRPS - oligosaccharide.t2pks	
AXVR01000044.1.region001	AZVX01000040.1.region001	0.22727273404598236	0.5971074104309082	0.9047619104385376	0.7869404554367065	0.7727272510528564	0.21305955946445465	0.0	21	0	amglyccycl - amglyccycl	amglyccycl
AQPE01000061.1.region002	KB846726.1.region002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	90	6	oligosaccharide.PKS-like.T2PKS.NRPS - oligosaccharide.PKS-like.T2PKS.NRPS	oligosaccharide.PKS-like.T2PKS.NRPS
BGC0001558.1	BGC0001568.1	0.1041666641831398	0.8025173544883728	0.925000011920929	0.9902747273445129	0.8958333134651184	0.009774516336619854	0.00918325874954462	44	4	oligosaccharide.t2pks - oligosaccharide.t2pks	oligosaccharide.t2pks
JACHIZ010000001.region004	MDRX01000001.1.region001	0.11249999701976776	0.7876562476158142	0.9047619104385376	0.9522390365600586	0.887499988079071	0.04962107539176941	0.011023754253983498	79	4	oligosaccharide.T2PKS - oligosaccharide.siderophore.T2PKS	
ARJI01000048.1.region001	BGC0000711.1	0.2777777910232544	0.5216049551963806	0.8823529481887817	0.714333176612854	0.7222222089767456	0.285666823387146	0.0	18	0	amglyccycl - amglyccycl	amglyccycl
ARGG01000040.1.region002	AZWJ01000002.1.region003	0.2916666567325592	0.5017361044883728	0.8636363744735718	0.6103842854499817	0.7083333134651184	0.3896157443523407	0.0	27	0	amglyccycl - amglyccycl	amglyccycl
AZXH01000017.1.region002	JAASAV010000052.region001	0.2916666567325592	0.5017361044883728	0.9047619104385376	0.7129426598548889	0.7083333134651184	0.2870573401451111	0.0	25	0	amglyccycl - amglyccycl	amglyccycl
AZVY01000002.1.region007	AZWB01000004.1.region005	0.0	1.0	1.0	0.9866753816604614	1.0	0.013324628584086895	0.0	21	0	amglyccycl - amglyccycl	amglyccycl
ARIM01000046.1.region002	BGC0001558.1	0.0	1.0	1.0	0.9988497495651245	1.0	0.0012244766112416983	0.0	62	4	oligosaccharide.PKS-like.T2PKS.NRPS - oligosaccharide.t2pks	
ARJI01000048.1.region001	BGC0000713.1	0.1764705926179886	0.6782007217407227	0.8823529481887817	0.7164098024368286	0.8235294222831726	0.2835902273654938	0.0	18	0	amglyccycl - amglyccycl	amglyccycl
BGC0001558.1	KB898282.1.region002	0.0	1.0	1.0	0.9988497495651245	1.0	0.0012244766112416983	0.0	62	4	oligosaccharide.PKS-like.T2PKS.NRPS - oligosaccharide.t2pks	
BGC0001568.1	KB846726.1.region002	0.12727272510528564	0.7616528868675232	0.9130434989929199	0.8860241174697876	0.8727272748947144	0.12209513783454895	0.002336448524147272	55	4	oligosaccharide.PKS-like.T2PKS.NRPS - oligosaccharide.t2pks	
AZWB01000004.1.region005	JAASAW010000013.region001	0.22727273404598236	0.5971074104309082	0.9047619104385376	0.7583122253417969	0.7727272510528564	0.24168777465820312	0.0	21	0	amglyccycl - amglyccycl	amglyccycl
ARGG01000040.1.region002	AZVX01000040.1.region001	0.2083333283662796	0.6267361044883728	0.9090909361839294	0.6943005323410034	0.7916666865348816	0.3056994378566742	0.0	27	0	amglyccycl - amglyccycl	amglyccycl
BGC0001074.1	KB898282.1.region002	0.023255813866853714	0.9540292024612427	1.0	0.8918954133987427	0.9767441749572754	0.10943865776062012	0.09376341104507446	43	4	oligosaccharide.PKS-like.T2PKS.NRPS - oligosaccharide.t2pks	
AZWB01000004.1.region005	AZWJ01000002.1.region003	0.1818181872367859	0.6694214940071106	0.9090909361839294	0.8816620111465454	0.8181818127632141	0.11833801120519638	0.0	21	0	amglyccycl - amglyccycl	amglyccycl
AZVX01000040.1.region001	AZWJ01000002.1.region003	0.1818181872367859	0.6694214940071106	0.9523809552192688	0.7788745164871216	0.8181818127632141	0.22112546861171722	0.0	22	0	amglyccycl - amglyccycl	amglyccycl
ARGJ01000064.1.region002	AZWJ01000002.1.region003	0.1428571492433548	0.7346938848495483	0.9523809552192688	0.9127541184425354	0.8571428656578064	0.08724590390920639	0.0	20	0	amglyccycl - amglyccycl	amglyccycl
ARGH01000073.1.region002	AZWB01000004.1.region005	0.0476190485060215	0.9070294499397278	1.0	0.8549440503120422	0.9523809552192688	0.14505594968795776	0.0	22	0	amglyccycl - amglyccycl	amglyccycl
AQPE01000061.1.region002	BGC0001568.1	0.1111111119389534	0.790123462677002	0.9130434989929199	0.9680633544921875	0.8888888955116272	0.034304652363061905	0.002336448524147272	50	4	oligosaccharide.PKS-like.T2PKS.NRPS - oligosaccharide.t2pks	
ARGJ01000064.1.region002	AZVX01000040.1.region001	0.22727273404598236	0.5971074104309082	0.9047619104385376	0.7808487415313721	0.7727272510528564	0.21915122866630554	0.0	21	0	amglyccycl - amglyccycl	amglyccycl
ARGH01000073.1.region002	AZVY01000002.1.region007	0.0476190485060215	0.9070294499397278	1.0	0.8613296151161194	0.9523809552192688	0.1386703997850418	0.0	22	0	amglyccycl - amglyccycl	amglyccycl
BGC0001074.1	BGC0001568.1	0.12765957415103912	0.7609778046607971	0.9230769276618958	0.8910489082336426	0.8723404407501221	0.11058124154806137	0.09142696112394333	43	4	oligosaccharide.t2pks - oligosaccharide.t2pks	oligosaccharide.t2pks
BGC0000709.1	BGC0000711.1	0.0	1.0	1.0	0.9987261295318604	1.0	0.0012738853693008423	0.0	20	0	amglyccycl - amglyccycl	amglyccycl
ARGG01000040.1.region002	AXVR01000044.1.region001	0.2916666567325592	0.5017361044883728	0.8636363744735718	0.633223831653595	0.7083333134651184	0.36677616834640503	0.0	27	0	amglyccycl - amglyccycl	amglyccycl
BGC0001452.1	BGC0001522.1	0.0	1.0	1.0	0.9694382548332214	1.0	0.034945033490657806	0.012829327955842018	89	22	oligosaccharide.t1pks - oligosaccharide.t1pks	oligosaccharide.t1pks
AZVY01000002.1.region007	AZWJ01000002.1.region003	0.1818181872367859	0.6694214940071106	0.9090909361839294	0.8795287609100342	0.8181818127632141	0.12047121673822403	0.0	21	0	amglyccycl - amglyccycl	amglyccycl
ARIM01000046.1.region002	BGC0001074.1	0.023255813866853714	0.9540292024612427	1.0	0.8918954133987427	0.9767441749572754	0.10943865776062012	0.09376341104507446	43	4	oligosaccharide.PKS-like.T2PKS.NRPS - oligosaccharide.t2pks	
BGC0001074.1	KB846726.1.region002	0.023255813866853714	0.9540292024612427	1.0	0.8890885710716248	0.9767441749572754	0.11250658333301544	0.09376341104507446	43	4	oligosaccharide.PKS-like.T2PKS.NRPS - oligosaccharide.t2pks	
BGC0000709.1	BGC0000710.1	0.0	1.0	1.0	0.9955908060073853	1.0	0.004409171175211668	0.0	18	0	amglyccycl - amglyccycl	amglyccycl
ABYX02000001.1.region019	BGC0001522.1	0.07894736528396606	0.8483379483222961	0.9655172228813171	0.9921091198921204	0.9210526347160339	0.009483558125793934	0.0	109	22	oligosaccharide.T1PKS - oligosaccharide.t1pks	
BGC0001074.1	BGC0001558.1	0.02380952425301075	0.9529478549957275	1.0	0.8905916213989258	0.976190447807312	0.11089839041233063	0.09376341104507446	42	4	oligosaccharide.t2pks - oligosaccharide.t2pks	oligosaccharide.t2pks
AZWQ01000024.1.region001	JAASAV010000052.region001	0.22727273404598236	0.5971074104309082	0.8095238208770752	0.6910915970802307	0.7727272510528564	0.3089083731174469	0.0	23	0	amglyccycl - amglyccycl	amglyccycl
JACHIZ010000001.region007	MDRX01000001.1.region003	0.016129031777381897	0.9680020809173584	1.0	0.9484411478042603	0.9838709831237793	0.053654465824365616	0.020124739035964012	60	4	oligosaccharide.terpene.NRPS - oligosaccharide.terpene.NRPS	oligosaccharide.terpene.NRPS
BGC0000709.1	BGC0000713.1	0.2631579041481018	0.5429362654685974	0.8333333134651184	0.7954666018486023	0.7368420958518982	0.2045334130525589	0.0	19	0	amglyccycl - amglyccycl	amglyccycl
